temperature,humidity,soil_moisture,rainfall,rain_probability,forecast_temperature,forecast_humidity,pump_state
24.2,88.2,19.1,0.2,45,25.0,87.3,1
29.2,86.3,78.3,0.0,14,27.6,80.7,0
24.6,87.7,30.9,0.6,26,27.2,82.1,1
38.3,78.8,20.5,0.1,64,39.4,79.9,1
33.7,78.2,44.9,2.3,35,33.8,74.8,1
25.3,94.8,38.1,2.0,59,25.5,93.1,0
31.7,82.1,42.2,14.9,40,33.1,78.6,0
23.3,92.4,56.2,0.0,42,25.9,95.4,0
29.4,71.6,50.9,0.4,31,27.4,73.4,1
29.2,75.5,51.0,0.7,10,29.7,74.1,1
33.3,82.9,43.6,0.6,38,31.9,85.4,1
34.4,69.1,63.9,0.4,12,32.0,69.9,1
30.1,78.1,49.8,0.3,29,29.3,81.6,1
29.0,73.4,72.8,0.7,4,29.3,76.5,1
17.0,96.7,47.4,45.3,56,15.1,93.4,0
37.0,77.0,58.8,0.4,36,35.1,80.0,1
27.0,86.6,71.6,0.8,52,28.2,79.9,0
30.5,70.3,12.0,0.7,6,31.1,67.5,1
40.2,65.1,68.2,0.1,48,40.4,61.2,0
24.6,80.2,83.4,1.5,24,27.0,78.3,0
30.1,71.5,68.0,0.1,43,30.7,72.3,0
32.2,86.2,69.7,0.5,43,33.8,86.6,0
34.9,78.7,80.2,0.5,50,36.5,76.7,0
30.0,85.8,42.5,0.2,21,31.0,86.2,1
35.3,78.2,29.6,1.1,58,35.7,85.4,1
28.1,85.1,33.9,0.8,48,29.8,86.5,1
32.4,70.0,58.1,0.0,33,33.1,70.1,0
31.9,90.2,61.6,12.4,76,31.9,94.3,0
29.6,85.4,38.5,1.9,13,26.3,88.4,1
31.5,72.8,37.7,1.4,27,28.6,69.5,1
26.1,77.5,61.0,33.8,18,29.3,73.7,0
28.7,87.5,50.0,0.4,49,27.3,90.5,0
24.2,95.3,81.2,11.3,79,25.1,93.7,0
28.0,79.7,79.1,36.5,30,31.0,81.0,0
35.1,74.1,72.5,50.9,41,35.5,73.3,0
31.9,88.1,42.8,0.2,69,32.4,85.3,1
31.4,84.4,39.6,1.1,11,31.4,86.0,1
22.8,96.4,75.4,16.0,64,22.2,100.0,0
31.4,86.5,34.7,0.8,46,33.9,81.1,1
29.7,83.5,57.2,2.3,33,25.6,79.9,0
32.4,67.3,38.2,21.1,24,31.3,73.7,1
36.2,79.0,85.8,0.5,11,31.7,73.6,0
28.2,91.2,47.4,10.5,73,26.9,95.4,1
28.6,77.4,19.6,0.1,19,29.3,72.1,1
34.1,77.5,68.0,0.2,74,34.7,74.3,1
27.3,77.4,51.9,0.7,15,27.2,77.8,1
30.4,79.3,70.6,1.0,14,33.2,78.3,1
21.0,78.3,26.8,0.0,33,20.7,77.3,0
28.6,88.6,29.0,4.6,70,29.2,90.9,1
35.9,77.2,60.2,26.3,29,36.8,71.2,1
31.5,80.0,72.0,0.1,93,31.1,83.3,0
34.0,69.3,51.7,1.1,9,33.2,66.4,0
34.3,68.6,65.7,2.3,24,34.1,69.3,1
36.1,83.0,28.9,0.3,75,37.2,87.0,1
28.4,90.3,20.8,0.3,25,25.3,92.8,1
34.2,75.0,39.8,9.0,44,33.1,77.0,1
40.1,72.2,30.6,1.3,52,42.2,71.8,1
29.9,80.5,26.2,0.7,45,28.3,76.6,1
24.1,78.0,76.4,22.0,22,25.5,71.8,0
27.3,80.2,39.6,0.0,47,27.6,69.9,1
32.1,82.1,36.2,1.5,43,32.5,78.6,1
22.5,87.0,27.6,0.4,35,22.3,87.0,1
26.6,90.2,53.0,69.8,39,25.6,98.3,0
28.5,85.4,91.1,20.3,54,29.1,90.1,0
30.5,84.1,86.5,16.9,62,28.0,87.4,0
38.1,70.1,30.6,0.6,12,37.4,68.6,1
33.1,94.0,47.2,0.0,84,30.3,96.5,1
25.0,73.1,54.2,0.9,25,26.9,66.6,1
43.0,65.8,62.5,2.0,59,43.1,67.0,0
29.9,84.3,16.9,4.3,58,30.8,83.7,1
22.4,87.3,84.7,0.3,34,21.9,84.7,0
25.3,97.2,32.2,0.7,82,26.7,97.6,1
25.4,81.4,57.9,0.9,10,26.1,82.2,1
23.9,92.3,67.5,0.0,53,25.8,94.0,1
32.3,73.5,71.5,0.6,15,30.4,70.0,0
18.0,98.0,47.0,0.2,60,17.5,100.0,1
34.4,78.1,15.8,0.2,19,35.2,73.6,1
33.7,67.9,71.5,0.0,14,32.1,68.5,1
27.9,84.3,69.6,0.4,58,27.4,79.9,0
34.1,75.5,66.2,0.1,51,32.1,78.7,0
25.1,88.3,27.3,1.2,39,26.4,89.5,1
26.2,89.0,51.3,0.2,49,26.3,96.8,1
32.5,87.1,82.9,26.1,77,31.4,87.1,0
29.1,83.5,72.0,25.0,43,29.6,78.1,0
27.2,81.5,20.9,0.1,27,29.5,89.3,1
29.5,73.8,16.8,0.2,9,27.9,78.6,1
35.9,76.8,43.4,0.0,26,35.1,75.3,1
35.8,77.5,54.3,26.7,52,38.4,78.5,1
31.9,79.3,64.0,0.3,46,32.0,78.3,1
28.4,94.6,53.2,15.3,65,29.3,89.4,1
32.3,73.0,65.1,0.5,26,34.0,77.4,1
26.1,76.0,36.1,0.5,14,28.7,77.7,1
35.3,72.3,56.6,0.5,15,35.8,79.4,0
34.3,66.4,34.5,23.6,31,37.1,60.7,1
38.7,73.3,42.3,0.4,38,42.0,69.2,1
26.4,78.6,72.9,1.1,12,26.8,80.4,0
25.8,95.1,41.9,8.9,27,24.9,100.0,1
32.5,84.5,78.7,0.3,50,32.6,76.9,0
28.8,85.7,40.0,0.1,74,28.7,84.0,1
34.5,72.5,65.3,0.0,19,35.3,71.6,1
35.9,85.9,57.3,0.1,50,35.5,86.9,0
37.7,82.7,63.2,0.0,59,38.2,84.7,0
30.3,88.5,91.7,30.1,64,29.5,88.2,0
34.0,84.1,80.7,19.7,31,32.9,81.0,0
27.7,82.1,43.5,0.2,45,28.5,84.8,1
31.0,84.3,40.0,0.0,24,28.7,73.5,1
29.8,79.7,86.5,0.1,33,29.6,78.3,0
29.5,79.1,19.9,0.4,32,30.1,80.5,1
38.2,68.3,34.0,0.8,32,36.3,71.8,1
24.0,85.1,48.2,17.1,19,24.4,82.7,1
30.0,83.5,34.9,45.6,43,30.6,78.2,0
30.2,76.9,24.8,1.1,21,31.1,72.1,1
32.9,73.8,19.7,0.6,40,34.0,70.9,1
25.1,86.0,67.2,0.9,28,25.3,82.7,0
28.7,73.2,31.5,0.2,13,28.0,74.3,1
27.3,76.7,82.4,5.1,55,28.1,80.0,0
19.9,84.3,88.7,0.5,22,19.8,92.0,0
35.2,77.6,39.7,1.0,13,36.2,73.0,1
23.4,100.0,67.6,0.7,57,24.5,100.0,0
22.8,84.9,83.8,0.2,22,22.1,88.9,0
34.3,71.2,77.4,0.7,31,32.3,73.2,0
28.5,85.0,49.1,1.0,39,27.7,88.2,1
28.6,89.2,42.7,0.1,54,30.0,90.6,1
28.7,89.3,45.8,51.3,63,27.5,80.8,0
34.8,73.5,51.5,1.0,14,35.3,67.6,1
27.5,94.8,27.5,0.2,75,28.1,95.9,1
32.7,77.2,42.3,0.8,13,32.6,71.7,1
24.9,91.4,35.7,1.0,65,25.2,92.0,1
31.5,70.6,14.9,0.7,32,31.9,79.2,1
34.1,83.7,77.0,0.5,53,35.0,86.2,0
36.3,82.1,73.2,12.6,54,32.9,76.8,0
23.0,89.6,73.7,8.9,53,24.4,87.3,0
28.7,76.9,50.5,2.0,33,26.4,68.1,1
37.2,70.2,18.1,0.0,30,34.4,70.8,1
34.1,80.4,38.1,33.7,63,35.0,80.7,1
29.1,75.9,57.8,0.7,15,28.4,76.5,1
30.0,83.9,22.3,0.6,43,30.5,81.8,1
31.3,84.3,62.5,0.6,40,32.4,85.7,0
28.3,75.0,59.9,0.7,19,28.7,79.2,1
32.5,69.3,50.4,5.2,17,33.2,66.0,1
32.2,72.4,37.0,0.2,29,29.9,64.1,1
25.0,79.5,60.2,0.3,39,23.0,81.3,0
27.8,91.3,71.7,0.3,52,27.7,93.4,0
28.0,84.6,47.2,2.0,43,27.6,86.9,1
28.9,93.0,88.1,9.0,86,26.5,86.0,0
31.2,67.9,21.2,0.2,18,29.4,62.3,1
30.8,75.7,91.4,21.8,36,32.0,75.1,0
26.8,89.8,46.9,12.1,52,25.8,81.0,1
36.0,83.0,15.6,0.2,88,35.2,79.9,1
30.0,88.3,18.1,0.5,78,32.1,88.1,1
36.6,75.5,47.5,0.6,89,40.4,64.7,0
36.5,64.4,53.8,2.4,49,40.3,70.0,0
25.2,83.1,17.5,1.3,35,27.4,82.6,1
27.8,76.3,29.0,0.2,38,28.8,74.7,1
28.1,91.9,30.7,0.3,44,27.2,93.1,1
31.4,87.2,34.2,0.8,53,30.2,90.5,1
33.3,78.1,34.2,38.3,44,34.9,76.2,1
30.7,78.3,57.4,63.8,50,30.5,83.3,0
27.5,77.1,82.9,0.9,25,26.4,72.5,0
37.4,73.5,17.5,0.0,17,36.0,67.4,1
28.0,70.8,42.3,0.6,14,28.6,66.6,1
33.3,81.2,74.7,18.6,47,34.7,92.0,0
29.8,76.3,72.0,0.1,7,31.0,70.6,0
29.7,77.2,17.6,1.3,63,31.5,80.5,1
33.0,76.6,69.2,9.1,24,32.9,78.7,1
36.9,77.9,67.4,0.6,64,36.2,83.0,0
31.4,76.2,34.6,15.7,36,33.4,80.3,1
27.8,81.2,44.3,54.3,60,27.2,82.5,0
36.7,75.5,30.4,0.0,28,36.4,75.1,1
32.2,88.0,54.1,0.7,56,30.3,85.9,1
30.8,77.5,63.4,0.0,33,31.6,73.7,0
34.6,62.4,54.2,0.2,23,32.3,64.2,1
31.4,83.8,45.4,4.8,78,31.9,84.2,0
41.1,66.3,77.7,16.3,32,45.0,72.7,0
30.0,75.9,79.0,0.1,40,31.1,77.3,0
35.2,71.0,16.4,0.2,17,35.8,66.0,1
32.0,86.0,29.7,0.1,68,30.4,92.6,1
32.0,82.9,19.5,0.5,22,34.7,81.4,1
28.4,87.6,76.5,0.7,34,27.4,87.0,0
28.4,95.1,34.5,17.1,81,28.8,95.6,1
32.2,70.2,39.7,0.5,31,35.0,73.0,1
26.1,85.8,37.7,0.4,41,25.7,89.3,1
27.4,86.0,21.3,0.9,46,25.6,93.4,1
30.1,76.9,80.1,0.8,27,30.8,76.1,0
35.6,66.2,61.7,80.2,27,36.7,61.7,0
30.4,75.1,14.3,9.6,52,31.0,66.9,1
30.3,83.6,50.8,0.8,59,29.3,90.3,1
25.2,83.6,45.5,0.7,14,26.4,89.4,1
37.6,76.9,32.5,6.0,33,36.2,84.2,1
35.0,78.5,59.0,0.6,36,35.0,70.7,0
35.5,63.3,14.8,0.0,24,35.6,65.7,1
23.5,82.9,87.7,0.8,13,22.5,86.4,0
31.6,73.9,32.2,0.9,54,32.1,71.9,1
25.8,87.4,79.6,0.8,39,25.9,89.6,0
33.5,82.1,84.5,0.3,44,31.9,80.8,0
31.4,87.2,78.4,17.4,63,30.9,89.1,0
32.3,78.7,66.4,0.2,21,31.3,69.6,1
26.8,72.7,19.3,0.3,20,23.3,67.7,1
25.3,79.9,18.9,1.4,39,23.9,84.1,1
27.1,78.9,55.7,1.0,18,27.5,82.0,1
31.4,76.9,64.7,0.2,42,32.5,88.7,0
28.9,85.7,72.6,0.3,44,29.5,85.6,0
31.1,83.4,75.1,0.3,37,33.2,78.6,0
25.4,75.2,36.3,0.4,16,25.5,78.6,1
30.0,82.5,24.3,1.1,9,29.1,82.5,1
36.3,72.7,65.1,0.4,16,36.1,71.7,0
31.5,82.5,18.9,0.3,23,33.5,77.7,1
31.8,88.5,31.4,0.0,25,32.6,89.6,1
31.8,79.8,84.2,77.1,53,30.4,82.0,0
27.7,73.6,55.7,0.2,11,27.3,71.0,1
37.3,62.3,19.1,2.9,30,40.5,61.2,1
31.6,79.6,31.9,0.5,10,30.8,82.4,1
30.8,82.4,80.9,0.2,34,33.3,93.3,0
33.1,76.4,36.9,0.6,7,31.9,73.7,1
34.2,78.2,78.0,12.8,37,34.1,83.7,0
24.4,83.1,58.6,4.1,18,25.6,79.6,1
30.3,86.3,75.4,12.5,39,33.4,85.2,0
40.1,63.2,50.2,0.0,30,40.6,63.4,1
37.4,69.2,27.0,0.4,33,36.1,72.0,1
29.5,81.1,15.6,7.7,69,28.8,83.9,1
33.3,80.9,66.0,11.5,47,32.3,84.7,0
28.5,80.5,72.3,0.4,34,27.2,82.0,0
31.6,72.0,64.3,1.6,14,30.4,68.7,1
27.9,83.6,14.9,0.2,29,24.9,81.2,1
27.9,78.3,55.6,0.2,20,27.8,80.5,1
27.3,82.4,25.8,0.1,71,25.7,81.5,1
37.6,66.5,44.3,12.4,17,35.8,68.2,1
27.8,87.9,32.0,13.9,76,27.9,84.0,1
35.1,69.6,51.9,0.0,15,38.4,68.6,1
28.1,88.2,87.3,18.8,64,26.3,90.3,0
27.5,84.4,63.8,11.6,73,26.0,86.3,0
31.8,71.7,30.5,0.3,47,30.2,73.4,1
24.2,80.2,41.7,0.1,14,24.7,84.1,1
33.0,70.9,42.1,1.0,30,32.7,69.5,1
29.4,87.9,70.4,0.5,87,31.9,86.8,0
27.5,87.1,63.9,11.1,80,27.6,91.6,0
26.6,89.9,29.9,1.7,28,26.2,91.8,0
38.9,69.2,27.4,5.0,86,40.0,76.2,1
29.8,85.1,62.0,1.1,64,31.6,86.9,0
29.7,75.1,55.9,0.1,13,28.6,85.0,1
33.9,76.2,18.4,0.9,29,32.9,76.7,1
26.2,81.8,55.2,1.2,30,27.2,87.8,0
35.1,71.2,84.3,22.3,42,36.1,71.7,0
29.8,66.2,80.2,0.6,11,29.9,58.5,0
23.8,91.7,54.9,0.4,16,23.2,88.8,1
27.6,79.1,86.0,0.7,42,27.6,83.7,0
25.1,91.3,43.5,3.8,43,26.3,93.0,1
30.4,79.9,21.6,1.7,39,31.3,80.4,1
26.4,87.0,73.0,1.5,42,24.8,80.7,0
25.9,85.6,65.5,0.5,40,26.9,87.6,0
31.3,65.8,58.4,1.9,23,32.4,70.0,0
30.2,81.8,78.0,0.2,21,31.1,87.5,0
35.4,86.7,65.2,1.8,76,37.0,86.8,0
35.2,67.9,78.8,64.6,36,33.5,70.9,0
30.3,79.8,43.9,54.0,53,30.7,83.9,0
32.2,79.8,34.2,18.2,60,31.3,79.1,1
23.7,81.3,41.3,10.8,9,25.1,85.4,1
33.1,82.9,53.4,1.2,38,33.7,78.0,0
31.8,82.0,29.4,32.9,16,33.4,78.0,1
34.3,80.5,15.2,3.2,44,33.4,82.9,1
28.6,81.1,39.2,1.1,25,29.0,80.0,1
28.7,73.3,29.6,3.7,25,26.4,68.3,1
28.7,83.9,64.2,1.1,26,32.2,79.5,1
36.5,73.8,25.6,0.2,44,37.4,73.7,1
31.3,70.6,12.2,1.0,21,27.0,75.0,1
23.3,95.3,57.0,0.2,51,22.8,100.0,0
32.9,77.5,19.0,0.0,14,35.3,79.0,1
27.9,84.8,31.2,0.1,74,27.6,88.7,1
34.9,75.5,42.0,0.0,9,33.7,72.1,0
32.4,74.0,51.8,0.3,53,34.2,80.7,1
35.6,74.9,14.6,0.7,60,34.7,75.5,1
34.7,78.3,75.6,0.1,40,35.6,80.4,0
34.2,80.1,31.6,6.1,32,31.9,70.9,1
35.1,78.5,61.7,0.8,58,33.3,79.9,0
33.7,85.2,31.5,2.2,49,33.6,82.6,1
26.9,78.3,51.0,0.6,16,25.7,77.3,1
24.9,100.0,37.9,0.0,60,27.4,97.2,1
26.3,87.4,83.7,0.2,43,27.0,92.5,0
33.3,86.0,45.7,1.7,44,34.3,82.8,1
20.0,78.5,13.5,1.3,28,20.0,80.3,1
29.9,78.3,72.7,35.3,60,28.3,79.4,0
28.8,88.8,85.6,1.2,42,29.9,86.8,0
35.5,76.0,28.6,0.5,36,37.8,66.6,1
29.5,74.7,70.6,0.2,46,29.4,77.4,0
28.3,69.0,25.0,2.5,25,27.4,72.7,1
35.9,66.6,81.3,0.7,27,35.2,59.2,0
29.6,88.9,77.3,0.4,66,31.7,94.2,0
28.9,79.7,48.7,0.5,15,26.4,73.3,1
27.8,80.5,35.4,0.4,34,30.8,74.5,1
31.3,77.1,48.6,1.0,7,31.8,84.4,1
28.5,84.0,46.4,0.9,36,27.6,84.9,1
28.5,69.2,60.5,0.2,28,25.0,70.1,0
36.5,83.7,55.2,0.6,32,35.8,84.8,0
30.2,76.0,56.1,0.3,32,26.3,76.2,0
28.0,89.3,36.1,0.2,30,27.4,84.6,0
25.5,88.0,66.3,0.0,5,25.8,95.2,0
30.9,86.9,30.8,0.1,51,32.1,90.3,1
27.5,80.4,33.0,1.0,2,26.3,74.4,1
28.3,76.6,19.4,0.3,16,28.0,74.3,1
26.2,88.3,35.0,0.3,38,25.2,85.8,1
30.9,78.6,53.6,17.6,28,31.8,74.9,1
24.1,86.8,28.5,0.7,20,26.5,82.8,1
31.9,85.3,57.5,0.9,69,29.4,87.2,0
27.5,88.3,34.0,1.8,35,28.1,86.1,1
33.2,78.5,26.6,0.3,30,30.3,81.6,1
32.2,68.4,84.3,0.2,34,31.0,71.9,0
30.5,77.7,70.5,8.3,47,30.9,76.7,0
33.8,80.2,43.6,0.4,46,34.1,81.3,1
37.0,82.1,83.5,0.0,40,36.8,88.5,0
35.7,73.0,57.3,1.0,16,34.2,73.5,1
24.1,83.9,31.2,0.2,30,21.2,82.4,1
27.3,87.4,36.5,43.9,79,26.7,86.5,0
27.8,87.2,35.5,0.3,41,28.4,88.6,1
32.9,77.7,86.1,23.8,15,30.8,77.2,0
27.6,87.6,21.9,0.6,19,27.8,91.1,1
27.5,81.9,22.7,3.6,56,28.0,81.3,1
26.7,76.4,66.9,1.3,16,25.1,72.8,0
31.3,73.4,79.6,15.2,16,31.6,71.7,0
32.9,73.7,23.3,0.0,54,32.0,64.6,1
24.5,79.9,11.0,0.3,38,26.6,79.4,1
27.7,83.6,69.1,21.5,42,27.3,85.4,0
21.5,91.7,62.0,0.4,28,22.5,94.3,0
19.2,88.8,71.7,1.0,40,17.4,91.0,0
32.2,78.4,21.2,21.4,86,33.5,84.1,1
31.4,83.4,21.8,0.4,50,31.6,88.7,1
30.8,78.1,58.2,84.4,33,27.9,73.5,0
37.1,72.6,56.1,21.7,62,36.1,75.0,0
22.5,94.0,49.8,0.3,56,20.8,99.0,0
20.6,88.8,12.7,0.2,73,21.2,92.7,1
24.9,82.4,79.9,0.8,64,22.7,76.3,0
20.5,79.4,83.6,0.8,35,20.1,78.3,0
27.2,89.2,46.8,1.1,57,28.2,90.7,1
32.6,72.2,32.5,1.5,9,31.5,75.4,1
31.3,78.1,63.5,0.3,17,31.1,70.5,1
34.6,84.2,60.7,0.5,48,35.3,78.0,0
31.7,77.7,46.3,45.0,53,31.9,76.7,0
28.2,71.3,87.9,0.3,8,26.7,70.5,0
27.6,79.6,81.6,0.1,53,27.3,82.0,0
32.0,79.5,17.8,0.4,54,35.3,85.4,1
23.1,86.7,55.2,0.2,18,24.5,84.4,1
17.0,100.0,50.2,0.4,59,19.6,99.3,0
31.8,87.0,31.5,15.9,62,31.8,82.9,1
31.1,75.2,8.4,1.5,21,33.0,68.8,1
37.1,68.4,41.5,0.7,11,39.5,64.3,1
33.1,72.5,58.3,0.5,12,35.2,67.2,0
31.4,76.6,59.1,0.8,23,31.6,80.3,1
28.6,87.0,80.7,11.4,54,23.5,87.7,0
26.3,98.9,58.4,24.2,57,27.2,100.0,1
28.7,89.0,34.5,0.0,51,29.3,94.6,1
34.3,85.2,37.0,12.2,77,34.4,99.9,1
32.1,85.3,67.4,13.2,44,31.7,86.1,0
34.2,85.1,76.0,0.4,58,31.7,88.1,0
30.5,72.8,14.9,1.2,59,29.1,75.0,1
26.0,80.5,60.2,1.2,26,25.2,81.7,0
35.2,72.8,63.9,0.5,32,36.8,73.3,0
34.8,69.9,36.4,0.1,41,34.6,62.8,0
30.8,77.6,20.3,4.0,33,30.7,82.1,1
32.5,74.8,36.9,0.5,11,30.3,74.4,1
32.3,83.1,55.5,0.2,51,31.6,85.3,1
27.9,85.3,52.8,0.6,70,29.4,84.8,0
28.8,81.9,43.9,0.9,45,29.0,82.4,0
25.9,79.7,100.0,126.1,61,28.5,79.7,0
28.8,82.1,72.9,6.0,46,28.1,83.8,0
34.6,76.0,56.1,32.2,74,33.7,78.8,0
33.8,71.4,63.7,0.7,43,30.1,74.4,1
32.5,77.0,53.6,7.0,48,32.7,76.2,1
34.3,80.1,45.3,0.2,53,37.0,80.3,1
28.4,82.7,44.5,0.2,67,27.3,79.0,0
24.7,90.0,59.6,37.5,50,25.9,83.5,0
29.3,78.3,85.9,17.1,76,28.6,76.4,0
29.7,90.8,73.7,2.1,66,33.0,95.6,0
33.0,80.5,72.3,0.6,82,33.7,81.8,0
32.3,85.6,19.5,0.5,58,32.1,79.6,1
34.5,82.9,77.5,10.3,83,33.9,82.1,0
20.9,86.4,75.7,0.3,18,20.0,97.8,0
26.4,77.3,12.8,0.1,50,23.1,84.0,1
29.6,79.3,17.6,7.5,71,30.8,81.6,1
32.2,80.6,50.8,0.9,17,29.7,85.9,1
39.4,65.0,15.0,0.6,21,41.0,64.7,1
25.6,87.2,61.9,1.6,20,25.0,91.6,1
26.8,72.7,40.9,0.0,25,28.1,73.2,1
28.1,70.9,73.2,10.2,34,29.6,68.8,0
26.6,86.8,14.3,0.2,67,28.2,89.1,1
26.0,84.5,19.3,0.5,68,26.4,80.5,1
30.2,79.3,77.6,7.6,66,29.5,81.2,0
34.4,70.4,70.0,19.5,38,31.6,72.9,0
30.5,81.1,12.1,1.4,29,29.5,87.2,1
26.1,90.5,39.6,14.3,47,26.4,89.4,1
29.1,80.7,33.1,17.3,57,28.8,81.8,1
25.3,90.8,77.0,16.5,61,25.9,90.2,0
34.4,64.6,75.4,0.5,12,32.9,65.0,1
36.6,81.7,32.0,1.5,41,35.0,83.4,1
22.8,81.0,75.3,1.4,60,21.5,84.9,0
31.0,74.5,54.8,0.2,41,32.6,74.0,0
26.5,87.5,36.7,8.3,46,27.9,84.2,1
30.3,91.9,87.1,7.7,49,31.5,92.3,0
29.6,71.1,21.9,0.7,34,29.2,76.3,1
24.0,90.0,56.7,9.6,60,24.3,97.9,0
35.4,64.4,39.4,0.5,10,36.5,60.5,1
29.3,63.9,30.5,1.3,12,28.9,70.0,1
27.9,94.0,45.6,1.0,41,27.9,87.1,1
30.5,81.2,81.9,69.4,47,32.0,80.3,0
26.1,88.3,69.4,0.4,53,25.9,84.3,0
29.2,79.4,24.7,0.0,67,29.6,78.1,1
21.7,88.9,69.1,1.5,58,19.1,93.8,0
19.4,94.9,39.6,0.2,25,18.1,88.4,1
25.6,83.3,76.7,0.6,19,27.3,78.0,0
27.6,88.7,74.5,4.6,55,29.9,92.1,0
22.1,85.8,82.9,0.5,35,21.1,88.4,0
27.8,72.8,85.2,1.9,11,27.1,70.9,0
27.6,79.9,61.8,14.5,63,24.9,81.6,0
29.7,78.8,77.1,0.4,14,28.9,81.3,0
32.8,79.8,19.5,13.3,71,31.6,75.7,1
37.7,72.7,68.2,0.1,42,36.5,77.5,0
31.9,73.1,74.1,0.1,35,32.6,77.3,0
25.6,91.0,67.5,24.0,67,28.8,87.6,0
33.0,86.5,34.3,0.8,56,32.9,93.9,1
36.3,65.6,18.7,0.5,18,39.2,67.8,1
25.0,83.9,27.2,0.5,50,23.8,86.3,1
25.2,87.1,65.6,0.3,27,23.0,85.5,0
23.6,80.5,11.2,0.1,13,23.9,81.5,1
27.5,84.8,51.4,2.0,43,28.2,90.7,0
31.7,82.0,28.2,1.0,59,29.6,80.8,1
36.7,78.7,23.3,39.5,40,35.1,83.4,1
34.0,71.9,15.3,0.6,14,34.1,72.1,1
31.7,82.6,64.7,0.0,48,33.8,81.0,0
30.2,77.0,31.0,0.1,47,30.4,77.8,1
31.8,74.6,20.9,1.5,30,28.0,74.8,1
32.0,75.2,57.9,50.1,35,31.2,75.5,0
35.9,68.2,66.6,0.4,47,33.5,71.4,0
29.9,82.3,45.4,0.6,3,31.5,78.2,1
31.2,78.2,78.0,2.1,34,31.0,72.9,0
28.2,89.2,16.8,3.1,45,29.4,90.9,1
30.5,83.7,39.2,0.1,45,31.7,84.6,0
28.8,86.9,71.9,1.0,57,29.7,84.3,0
24.6,89.0,52.3,67.0,48,25.9,89.9,0
33.9,71.9,73.9,2.4,29,34.1,77.0,0
36.7,81.4,16.5,4.0,54,33.9,79.0,1
29.8,76.4,79.6,0.3,7,32.2,77.5,0
31.5,81.4,34.2,0.0,22,36.8,81.5,1
33.9,72.2,35.0,0.1,25,32.9,69.1,1
29.4,82.2,69.0,1.4,28,27.5,82.6,0
30.9,76.5,73.5,0.7,26,31.6,72.9,0
29.0,71.5,25.4,0.0,27,28.5,74.0,1
27.5,78.1,60.6,0.8,28,29.3,75.1,0
32.3,74.9,25.7,0.7,50,35.4,77.3,1
32.3,83.6,36.9,0.3,59,29.3,92.2,1
34.2,75.6,81.5,1.4,48,33.8,82.8,0
30.0,87.4,46.9,15.6,74,28.6,83.3,0
24.6,90.8,59.5,0.2,80,26.1,84.4,0
35.0,79.4,26.5,0.5,72,36.9,83.1,1
26.7,97.4,43.8,0.2,66,26.5,97.0,1
26.6,79.3,84.8,18.4,36,22.9,77.3,0
27.6,77.5,40.2,0.4,10,27.0,76.6,1
22.2,95.9,80.6,1.0,53,22.4,98.3,0
29.0,80.9,70.1,5.0,50,29.8,80.4,0
32.8,75.5,36.5,1.1,51,34.1,71.7,1
28.0,84.0,37.5,0.4,36,24.6,79.1,1
36.0,82.4,44.8,0.6,66,37.0,85.1,1
35.7,73.6,79.7,0.4,6,35.5,64.8,0
34.0,74.4,50.9,0.6,3,32.7,62.4,0
21.3,82.3,43.2,0.4,46,22.6,76.3,1
36.5,75.0,54.1,0.2,25,38.7,73.3,1
28.9,83.2,80.1,1.3,42,27.7,89.1,0
37.6,63.5,84.2,14.1,30,34.7,68.2,0
27.3,81.8,27.9,0.4,51,26.9,83.2,1
29.4,73.0,56.4,32.0,40,29.3,73.0,1
30.4,77.9,22.6,0.4,33,29.6,82.1,1
25.8,71.2,72.0,0.6,20,24.8,73.3,0
22.7,77.7,71.5,11.3,21,21.9,71.9,0
19.2,85.5,60.1,1.1,40,17.3,81.7,0
43.0,67.8,62.1,0.2,36,42.7,68.3,1
22.5,84.4,23.9,2.0,18,22.5,80.3,1
22.6,100.0,24.9,0.1,65,22.8,100.0,1
32.6,79.6,31.4,0.0,38,33.5,75.0,1
23.6,89.7,34.9,0.2,65,23.3,84.1,1
22.8,95.6,52.5,68.4,57,24.5,95.2,0
17.1,83.6,43.0,0.0,36,17.3,91.7,1
31.3,87.7,45.6,12.5,62,29.6,84.4,0
25.2,80.1,72.3,1.5,28,23.7,81.2,0
32.9,75.4,34.8,0.4,15,29.8,76.3,1
29.7,83.8,16.2,9.1,36,30.3,85.4,1
30.4,79.7,15.4,1.5,41,26.3,79.7,1
28.0,79.4,68.6,37.1,15,24.8,83.5,0
28.8,84.2,42.4,0.5,6,29.1,82.0,1
26.0,85.6,92.1,18.8,53,26.1,87.8,0
26.4,79.8,72.9,0.4,40,24.0,77.4,0
25.1,87.1,71.2,0.8,41,23.3,86.0,0
36.8,63.8,32.1,0.1,21,38.2,62.1,1
28.2,89.6,24.8,1.8,79,27.7,86.5,1
19.8,92.0,35.1,1.5,42,21.5,92.9,1
31.2,95.6,51.2,0.1,32,28.7,91.5,1
26.4,78.3,68.7,0.5,15,28.2,69.0,1
29.8,85.2,16.8,2.2,78,31.0,77.7,1
28.8,85.1,16.7,0.6,44,28.2,87.3,1
36.7,63.0,27.0,0.2,12,35.1,61.8,1
28.3,79.7,65.7,0.1,37,26.7,76.2,1
33.7,84.7,32.2,0.1,49,34.2,93.2,1
